,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.014942317,0.0035519782,0.018932646,0.013589121,0.007590356,0.007979677,0.006252565,0.07211264,0.016604675,0.021768913,0.027607307,0.040146504,0.08950592,0.009294087,0.019501772,0.029061843,0.021233933,0.0002577052,0.010724171,0.03225379,0.006016445,0.016487703,0.008353642,0.05474101,0.011865323,0.03370007,0.03610176,0.041214373,0.087581486,0.01987328,0.011027491,0.2101255
1,0.0034971153,0.0017002962,0.011703759,0.007063999,0.0075527597,0.00185335,0.017405534,0.06219379,0.0009887276,0.03423932,0.0033917353,0.030041214,0.021020936,0.0010026867,0.01096705,0.07132201,0.035472702,0.016762681,0.03324208,0.04964356,0.008777503,0.008754743,0.026578635,0.08659204,0.009463929,0.03597619,0.024454053,0.060235552,0.051451035,0.01762722,0.037735935,0.2112879
2,0.0021255836,0.00011470732,0.00465841,0.0043057357,0.009300078,0.004528698,0.015658142,0.046432566,0.000523923,0.017129974,2.8141063e-05,0.027320465,0.00394625,0.0003318672,0.01182678,0.091553435,0.032840617,0.026889108,0.03994727,0.013278914,0.020981945,0.027862838,0.04503272,0.09947129,0.003739075,0.0072770687,0.015929872,0.079983205,0.020000486,0.0063015684,0.073060736,0.24761857
3,0.0029628477,0.00041698656,0.0012693836,0.005864215,0.004262752,0.009310189,0.011946319,0.029066179,0.00017760883,0.009352857,0.0016971523,0.017748404,0.001747546,0.0024232173,0.010022335,0.10934765,0.033131514,0.041808393,0.0317078,0.029015532,0.019216005,0.08115886,0.052273918,0.094546266,0.0007229711,0.011680868,0.0029027725,0.07330699,0.018136024,0.0043350193,0.075331695,0.21310969
4,0.0036385688,0.00018585075,0.0036870076,0.0042338944,0.0004656695,0.011828397,0.008651414,0.01925881,0.00018961178,0.002261528,0.0035518946,0.009665294,0.0005677608,0.004388016,0.007818466,0.117373675,0.030108001,0.04649766,0.020399673,0.042563703,0.014668271,0.13353369,0.052977573,0.09397448,0.007237005,0.035906516,0.017334554,0.063444264,0.018814078,0.0055653933,0.054043483,0.16516577
5,0.0031727953,0.00030329204,0.0060433648,0.0023232175,0.003502528,0.013564374,0.0060028094,0.013599273,0.0007726671,0.0047816546,0.004895449,0.0031001018,0.00015377758,0.0066760518,0.0063219205,0.12190708,0.00917562,0.042645223,0.0016074281,0.048449613,0.011952514,0.18042903,0.061510272,0.09335821,0.004383639,0.059104428,0.034876928,0.059053104,0.01647616,0.015768511,0.02218068,0.14190827
6,0.0027643354,0.000262165,0.0064645954,0.0015162803,0.004595336,0.012923107,0.003952672,0.010185449,0.0034727599,0.009611604,0.0043333853,0.0035708677,0.0006837999,0.0073857717,0.006279408,0.11643286,0.027470788,0.036436073,0.015840655,0.04862457,0.01068555,0.17359817,0.06725819,0.08134104,0.018943977,0.07619476,0.039172575,0.041442886,0.01290359,0.025885139,0.0047291415,0.12503846
7,0.002175081,0.0029109211,0.0041406443,0.002639375,0.00524241,0.012548039,0.001484449,0.009000573,0.00633714,0.010991873,0.0024830047,0.015226843,0.0027841942,0.005288693,0.0062901843,0.1154062,0.07918629,0.04335353,0.023984138,0.05734764,0.0010078059,0.11939856,0.035797104,0.06253665,0.026031984,0.08575387,0.024093451,0.02007185,0.0037207368,0.024478717,0.023283582,0.1650045
8,0.0012269102,0.0015580581,0.00057670975,0.005841873,0.0039809113,0.006536241,0.0005004949,0.0061739,0.0044557108,0.0070875785,0.0011190753,0.020276742,0.0040774783,0.0015119695,0.003765173,0.09151023,0.114491686,0.02834952,0.018759573,0.03100101,0.023803202,0.020922752,0.031041406,0.02101582,0.07525174,0.09714684,0.0027131718,0.104793556,0.027007794,0.004478645,0.030916201,0.20810804
9,0.0046176184,0.0021442866,0.0002256612,0.0021319613,0.0016928145,0.004042952,0.0010251834,0.0043428587,0.00036370163,0.0023258307,0.00084063713,0.012430485,0.002086706,0.0016823183,0.0011446947,0.07122689,0.16019718,0.0084489435,0.011918062,0.027726566,0.051074088,0.007458906,0.0074754995,0.008137866,0.117547795,0.07064575,0.018534504,0.09678965,0.00063042145,0.015096662,0.0984775,0.18751602
10,0.0034337011,0.003731537,0.0001232953,0.0028988083,0.00071409036,0.0029046342,0.0006775142,0.003289429,0.001626596,0.00028030336,0.00041035554,0.004864418,0.0006107169,0.0035650723,0.0024146955,0.06381812,0.11623633,0.034971327,0.00840262,0.019095441,0.17914842,0.042002138,0.018640524,0.0059950324,0.08302356,0.01295235,0.047622856,0.026912674,0.015069999,0.031540025,0.12507333,0.13795003
11,0.0032937364,0.002796877,0.0013078627,0.0077262316,0.0004623533,5.3227246e-05,0.0009145942,0.0025524267,0.004103859,0.0018808227,0.00089803775,0.001105239,0.003057857,0.0030572587,0.00033797245,0.043584134,0.14554006,0.035558,0.007825212,0.016790446,0.11476134,0.05537647,0.025270874,0.012109455,0.024840405,0.02090002,0.0565823,0.064199835,0.100389495,0.041733246,0.104898795,0.096091576
12,0.0038172163,0.00197633,0.0011848267,0.006347807,0.00031082492,0.0014258656,0.00073195365,0.0027744512,0.0021630412,0.0028983266,0.0002979412,0.0023816214,0.0041751363,0.0012833587,0.00030060005,0.0336309,0.15396418,0.031620942,0.008858233,0.020498479,0.123294696,0.041127544,0.03750096,0.02466302,0.012630476,0.056489654,0.03284754,0.09571486,0.12866247,0.025423456,0.037769105,0.10323415
13,0.002787303,0.0010265855,0.00067214086,0.0040391074,0.00042498662,0.0015891657,0.0003693185,0.0007426532,0.00081981445,0.0021724147,0.00022431732,0.0022447596,0.0031208368,3.2444834e-05,0.00042385707,0.029697128,0.02979801,0.02125419,0.009371479,0.021449178,0.22060122,0.034513276,0.09474495,0.0055898894,0.03257253,0.054485768,0.04382002,0.11807549,0.11180677,0.004853521,0.022772243,0.12390461
14,0.0025096736,0.00056915137,2.1499625e-05,0.0007935349,0.0008328901,0.0014362865,0.0012807588,0.0012461172,0.0004250364,0.00065233745,0.0005418753,0.001476806,0.0018265584,0.0010277377,2.7373047e-05,0.021176742,0.06824217,0.01070097,0.0074491426,0.010191378,0.2252752,0.032332513,0.068177655,0.019978847,0.041075844,0.0015206,0.048005566,0.13813387,0.08677773,0.031147545,0.04619222,0.12895435
15,0.0025641425,0.0008104508,0.0009174571,0.0011960369,0.0015860142,0.0001766731,0.003882915,0.0014349886,0.0011337464,0.00044028723,0.00087348325,0.00039445347,0.0006714633,0.0011635281,0.0006221615,0.019524496,0.07970063,0.008369821,0.004208867,0.001031283,0.1806458,0.031237507,0.019024676,0.010134781,0.04132474,0.031933904,0.043834988,0.18606006,0.07017759,0.049408626,0.04191985,0.1635946
16,0.002517232,0.00072574505,0.0011108271,0.0013813407,0.0020305826,0.0011359693,0.0038349614,0.00056675053,0.0018750671,0.0025192334,0.0007050238,0.00073600106,0.0012995632,0.0010402963,0.00080957625,0.020645566,0.021395441,0.009685792,0.00048707944,0.00041417856,0.18350428,0.022127641,0.0234011,0.02448036,0.028394368,0.054310557,0.044077437,0.194343,0.039570235,0.05254471,0.087699845,0.17063022
17,0.0017709873,0.00048688834,0.00083089084,0.0011072007,0.0016279948,0.0011486609,0.0020521288,0.0002882985,0.0025290344,0.0038393633,0.0003205731,0.000858469,0.0013299488,0.0005850638,0.00014311355,0.019146664,0.23456515,0.008319988,0.003027561,0.0058577294,0.16377808,0.008055594,0.01962038,0.028216248,0.043379918,0.08111047,0.04481684,0.105025284,0.017578898,0.035984375,0.041126765,0.12147145
18,0.0016381601,0.000425045,0.00044004002,0.00027720572,0.0012932707,0.00057221897,0.0005829669,0.0006002874,0.0031153664,0.003750842,2.431332e-05,0.000530068,0.00048572288,0.00059111405,0.0002455151,0.018786749,0.4334618,0.010154487,0.0016745719,0.0037726294,0.092231184,0.0026539445,0.006537312,0.015005964,0.07411423,0.09061953,0.034423146,0.044142354,0.029423583,0.02940883,0.01304672,0.085970856
19,0.0017375407,0.00039137478,0.0003511374,0.00020742642,0.0013191985,0.00066272606,0.0004213505,0.00065156195,0.0028675832,0.0039238865,1.6143049e-05,0.0003360772,0.00027237227,0.00044996434,7.8931436e-05,0.020944074,0.57164437,0.00886597,0.0030072841,0.0028920034,0.04067682,0.0017862696,0.009276888,0.0106341345,0.06974311,0.075617954,0.047895905,0.011130229,0.009809246,0.0057167253,0.007506136,0.0891656
20,0.0015797899,0.00030057493,0.00040642696,0.00047726638,0.0016545764,0.0011949714,0.00069480453,0.0008484515,0.0023674502,0.0046595414,0.00016968026,2.4470328e-05,1.971784e-05,0.00044357855,0.00030740036,0.02782039,0.5065519,0.0053422744,0.0050175153,0.0076947734,0.0021684512,0.0076500224,0.006174104,0.014416523,0.058149226,0.0738365,0.07041191,0.049664807,0.0075279083,0.022558102,0.0046586967,0.11520821
21,0.0009793807,7.810428e-05,0.00053199084,0.0005525138,0.002032873,0.0016767251,0.0011531776,0.0013973226,0.0020367394,0.004764845,0.00096753816,0.0005335896,0.00079773646,0.00048459347,0.0003338374,0.037189536,0.23759699,0.0027574783,0.0056056175,0.015709663,0.10814785,0.016242793,0.02462557,0.025180547,0.07210936,0.08256127,0.0039150626,0.12321865,0.03468085,0.04877688,0.0069537396,0.13640718
