,Epoch,Train MSE,Train RMSE,mse_val,rmse_val,mae_val
96,96.0,3.661216115951538,1.9134304575686931,3.4495842456817627,1.8573056414284006,1.2867207527160645
97,97.0,3.398504376411438,1.8435032889613834,3.3906500339508057,1.8413717804807386,1.2663917541503906
98,98.0,3.3442990303039553,1.8287424723847683,3.3645544052124023,1.8342721731554459,1.264175295829773
99,99.0,3.3537298917770384,1.8313191670970514,3.2363288402557373,1.7989799443728485,1.213202714920044
100,100.0,3.195287084579468,1.787536596710531,3.260136365890503,1.8055847711726256,1.2351081371307373
101,101.0,3.310165619850159,1.8193860557479709,3.3102591037750244,1.8194117466299442,1.2669225931167603
102,102.0,3.076149272918701,1.7538954566674438,3.0675573348999023,1.751444356780969,1.1807557344436646
103,103.0,3.19326708316803,1.7869714835911708,3.2712113857269287,1.8086490499062908,1.252642035484314
104,104.0,3.1946807622909548,1.7873669914964176,3.0370981693267822,1.742727221720824,1.1690372228622437
105,105.0,3.401908445358276,1.8444263187664278,3.174649953842163,1.78175474009252,1.20496666431427
106,106.0,3.2511157512664797,1.803085064900289,3.2181012630462646,1.793906704108735,1.2315024137496948
107,107.0,2.990553784370422,1.7293217700504502,3.1327035427093506,1.7699445027201701,1.2212955951690674
108,108.0,3.2291366815567017,1.7969798778942132,3.389577627182007,1.8410805596665256,1.2776039838790894
109,109.0,3.311295413970947,1.8196965169969819,2.962689161300659,1.7212463976144319,1.147919774055481
110,110.0,3.4095842599868775,1.8465059599110092,3.4397246837615967,1.8546494773303113,1.3027033805847168
111,111.0,3.5126509189605715,1.8742067439214307,3.12075138092041,1.7665648533015736,1.2073349952697754
112,112.0,3.407740569114685,1.84600665467779,3.9693543910980225,1.9923238670201244,1.4584845304489136
113,113.0,3.730325627326965,1.9314050914624217,3.5922014713287354,1.8953103891787053,1.351518154144287
114,114.0,3.241729736328125,1.800480418201799,3.422130584716797,1.849900155337254,1.293940782546997
115,115.0,2.9596142530441285,1.720352944323963,3.0694777965545654,1.7519925218318044,1.2004882097244263
116,116.0,3.107884645462036,1.7629193530794414,2.9873788356781006,1.7284035511645133,1.1702250242233276
117,117.0,3.1518298625946044,1.7753393654720229,2.855579137802124,1.6898458917315875,1.1375460624694824
118,118.0,2.8795900106430055,1.6969354762756907,2.834345579147339,1.6835514780211915,1.126806616783142
119,119.0,3.037847328186035,1.7429421471139066,3.0180611610412598,1.7372567919111037,1.1894551515579224
120,120.0,3.5861636877059935,1.8937168974548422,3.2544965744018555,1.8040223320130644,1.2832309007644653
121,121.0,3.284502649307251,1.8123196873916176,3.1628355979919434,1.7784362788674615,1.2120096683502197
122,122.0,3.242962956428528,1.800822855371546,3.185939073562622,1.7849199067640604,1.2560021877288818
123,123.0,3.3039669036865233,1.8176817388328803,3.2009599208831787,1.7891226679250305,1.240107774734497
124,124.0,3.2855289936065675,1.8126028229059359,3.081885576248169,1.755529998675092,1.2194569110870361
125,125.0,2.8117579936981203,1.6768297449944405,2.8192574977874756,1.679064471003861,1.132900595664978
126,126.0,2.888989281654358,1.6997027039027615,2.8098275661468506,1.6762540279285985,1.1303752660751343
127,127.0,2.8273758411407472,1.681480252973774,2.7930760383605957,1.6712498431894005,1.1326277256011963
128,128.0,2.840814208984375,1.6854715093956276,2.8117568492889404,1.6768294037524927,1.131475806236267
129,129.0,2.8622610330581666,1.6918218088966008,2.9695680141448975,1.7232434575952689,1.1631996631622314
130,130.0,2.8396360635757447,1.6851219729075235,3.1739838123321533,1.7815677961649827,1.24860680103302
131,131.0,2.726749324798584,1.6512871721171287,2.9038946628570557,1.7040817653085358,1.152477741241455
132,132.0,3.1262897491455077,1.7681317114812198,2.9863905906677246,1.7281176437580066,1.1981481313705444
133,133.0,2.9933064460754393,1.7301174659760648,3.5665268898010254,1.8885250567045768,1.364366054534912
134,134.0,3.04413526058197,1.7447450417129633,2.911829948425293,1.7064084940087743,1.1650952100753784
135,135.0,3.0106927156448364,1.735134783134969,2.7990314960479736,1.6730306321307968,1.1338956356048584
136,136.0,3.0940717697143554,1.758997376267047,2.963477849960327,1.7214754863082795,1.1913717985153198
137,137.0,2.8908963918685915,1.700263624226723,2.9642128944396973,1.7216889656496313,1.1932425498962402
138,138.0,2.870818543434143,1.6943490028427268,2.9449822902679443,1.7160950702883404,1.1949924230575562
139,139.0,2.824028825759888,1.680484699650636,2.852989912033081,1.689079605001813,1.141557216644287
140,140.0,2.7946844816207888,1.6717309836276855,2.763244867324829,1.662301076016264,1.1281579732894897
141,141.0,2.790001082420349,1.6703296328630313,2.8846652507781982,1.6984302313542934,1.1738171577453613
142,142.0,2.6770758867263793,1.6361772173962024,2.8307607173919678,1.6824864687099175,1.1482051610946655
143,143.0,2.846115303039551,1.6870433613394622,3.0163259506225586,1.736757309074172,1.2207987308502197
144,144.0,2.919028067588806,1.708516335183485,2.940174102783203,1.7146935885992,1.1875971555709839
145,145.0,2.7192976236343385,1.6490292973850824,3.117727518081665,1.7657087863183059,1.2242867946624756
146,146.0,3.2633167505264282,1.8064652641350256,2.8330743312835693,1.6831738862290995,1.1622099876403809
147,147.0,2.5870857715606688,1.608442032390558,2.938378095626831,1.7141697977816641,1.1708831787109375
148,148.0,2.685575795173645,1.6387726490192729,2.7795445919036865,1.667196626647165,1.1221433877944946
149,149.0,2.678427720069885,1.636590272508634,2.7745447158813477,1.6656964657107691,1.1140836477279663
150,150.0,3.043780279159546,1.7446433100091108,3.150829315185547,1.7750575526403494,1.2477558851242065
151,151.0,3.2975177526474,1.8159068678341959,3.7692275047302246,1.941449846050684,1.4222404956817627
152,152.0,3.022427725791931,1.7385130789821315,2.9726357460021973,1.7241333318517444,1.190364956855774
153,153.0,3.0000071048736574,1.7320528585680224,2.8825433254241943,1.6978054439258328,1.140655517578125
154,154.0,2.868118929862976,1.6935521633132462,2.9752092361450195,1.724879484527838,1.199803352355957
155,155.0,3.039884638786316,1.7435264950055436,2.9872453212738037,1.728364927112849,1.1899298429489136
156,156.0,2.858775496482849,1.6907913817153342,2.959003448486328,1.7201754121270099,1.1848007440567017
157,157.0,2.6370348215103148,1.6238949539641765,3.2928426265716553,1.8146191409140529,1.2792282104492188
158,158.0,3.059083127975464,1.7490234783945766,3.1729164123535156,1.7812682033746394,1.2700268030166626
159,159.0,3.0304620265960693,1.740822227166252,2.852682590484619,1.6889886294716785,1.1512194871902466
160,160.0,2.7012816190719606,1.6435576105120138,2.689850330352783,1.640076318453743,1.1098350286483765
161,161.0,2.6237745761871336,1.6198069564571989,3.0449209213256836,1.7449701777754494,1.210184931755066
162,162.0,2.6999233245849608,1.6431443407640611,3.146674871444702,1.7738869387434764,1.250019907951355
163,163.0,2.6877965569496154,1.6394500776021255,3.140202522277832,1.7720616587121996,1.2482203245162964
164,164.0,2.8491769790649415,1.6879505262491972,3.166687250137329,1.779518825451793,1.2531791925430298
165,165.0,2.791644811630249,1.6708215977866245,2.867144823074341,1.6932645460985536,1.1558037996292114
166,166.0,2.619352674484253,1.6184414337516984,3.1792519092559814,1.7830456834461594,1.2599700689315796
167,167.0,2.802053928375244,1.67393366904882,2.8047263622283936,1.674731728435451,1.1450656652450562
168,168.0,2.677992057800293,1.6364571665033867,3.0094871520996094,1.734787350685844,1.216978907585144
169,169.0,2.573642683029175,1.6042576735141942,2.777832269668579,1.666683014153735,1.115341305732727
170,170.0,2.550225830078125,1.5969426508419533,2.657463312149048,1.6301727859797708,1.1147615909576416
171,171.0,2.464910459518433,1.570003331053292,2.9711501598358154,1.7237024568746822,1.199886441230774
172,172.0,2.673929762840271,1.6352155096011876,3.6672370433807373,1.9150031444832505,1.4247963428497314
173,173.0,2.57622230052948,1.605061463162542,2.9603006839752197,1.7205524356947741,1.1632634401321411
174,174.0,2.4426296234130858,1.5628914304624892,2.9532582759857178,1.7185046627768334,1.1836017370224
175,175.0,2.720734882354736,1.649465029139671,3.1249125003814697,1.7677422041636812,1.2356476783752441
176,176.0,2.5798583030700684,1.6061937314876025,2.7812275886535645,1.6677012887965172,1.1488181352615356
177,177.0,2.611160159111023,1.615908462478931,3.2053680419921875,1.7903541666363634,1.2661060094833374
178,178.0,2.7169063329696654,1.6483040778235263,2.960552453994751,1.720625599598806,1.1847031116485596
179,179.0,2.5644440412521363,1.6013881607068714,2.9789345264434814,1.7259590164437513,1.1761703491210938
180,180.0,2.5523836851119994,1.5976181286878286,3.0281858444213867,1.7401683379550918,1.191762089729309
181,181.0,2.647408699989319,1.6270859534730546,2.850493907928467,1.6883405781797898,1.1817625761032104
182,182.0,2.4533596873283385,1.5663204293273898,2.723405122756958,1.6502742568303481,1.1043596267700195
183,183.0,2.645501899719238,1.6264998923206968,3.065044403076172,1.7507268213733895,1.2377890348434448
184,184.0,2.6924909114837647,1.640881138743378,2.8338048458099365,1.6833908773098234,1.1447407007217407
185,185.0,2.646853470802307,1.6269153237960194,2.7336907386779785,1.6533876552938147,1.1240845918655396
186,186.0,2.993671178817749,1.7302228696956208,3.0342519283294678,1.7419104248868447,1.2172967195510864
187,187.0,2.673953318595886,1.6352227122309322,2.9284937381744385,1.7112842365236811,1.1834803819656372
188,188.0,2.5982815742492678,1.611918600379457,2.9370131492614746,1.713771615257259,1.2132668495178223
189,189.0,2.34131498336792,1.5301356094699319,2.6831586360931396,1.638034992328656,1.1214709281921387
190,190.0,2.4933305263519285,1.579028348811993,2.7344937324523926,1.6536304703446876,1.1263333559036255
191,191.0,2.623207449913025,1.6196318871623345,2.618288993835449,1.61811278773621,1.087506890296936
192,192.0,2.469650888442993,1.571512293443164,2.7677323818206787,1.6636503183724274,1.143574833869934
193,193.0,2.4694316744804383,1.5714425457141086,2.9485208988189697,1.7171257667448152,1.1762126684188843
194,194.0,2.4394419193267822,1.5618712876952385,2.847986936569214,1.68759797836132,1.152555227279663
195,195.0,2.526310133934021,1.5894370493775527,3.378849744796753,1.8381647762909485,1.3298861980438232
196,196.0,2.5772244691848756,1.6053736229254782,3.3208844661712646,1.8223294066033355,1.3134781122207642
197,197.0,2.6083114624023436,1.6150267683237771,3.000607490539551,1.732226166105209,1.1929640769958496
198,198.0,2.4562198400497435,1.5672331798586143,2.937589406967163,1.7139397325948083,1.1896079778671265
199,199.0,2.4587718725204466,1.5680471525182036,2.7295610904693604,1.6521383387807935,1.1266083717346191
200,200.0,2.367708110809326,1.5387358807830946,2.875372886657715,1.6956924504926343,1.1716036796569824
201,201.0,2.6062165975570677,1.614378083831996,2.8898630142211914,1.69995970958761,1.1547211408615112
202,202.0,2.5503140687942505,1.596970277993379,2.99592661857605,1.730874524214869,1.2049095630645752
203,203.0,2.557408571243286,1.5991899734688453,2.722813844680786,1.6500951017080154,1.1262576580047607
204,204.0,2.7096031427383425,1.6460872220931497,2.780543327331543,1.6674961251323923,1.1435362100601196
205,205.0,2.4814823865890503,1.575272162703655,3.057109832763672,1.748459273979143,1.2162151336669922
206,206.0,2.4956387519836425,1.5797590803611932,2.940403938293457,1.7147606067009638,1.1926811933517456
207,207.0,2.4188310861587525,1.555259170093124,3.41424560546875,1.847767735801432,1.335175633430481
208,208.0,2.537724995613098,1.5930238528073264,2.8125734329223633,1.6770728764494294,1.1601780652999878
209,209.0,2.308486795425415,1.519370526048671,2.699852228164673,1.6431227063626967,1.1269510984420776
210,210.0,2.2807785272598267,1.510224661187807,2.7712485790252686,1.664706754664397,1.1198614835739136
211,211.0,2.261645531654358,1.5038768339376594,3.022460699081421,1.7385225621433336,1.217255711555481
212,212.0,2.3157290697097777,1.52175197378212,2.7497198581695557,1.6582279270864895,1.1141163110733032
213,213.0,2.2110269904136657,1.4869522488680211,2.5704870223999023,1.6032738451056645,1.0462881326675415
214,214.0,2.0669147253036497,1.4376768500965889,2.5602495670318604,1.6000779877968012,1.0630871057510376
215,215.0,2.0728657603263856,1.4397450330966193,2.560267686843872,1.6000836499520492,1.0528136491775513
216,216.0,2.0092767238616944,1.417489585098139,2.625121831893921,1.620222772304451,1.0639519691467285
217,217.0,2.071404504776001,1.4392374733781776,2.633270740509033,1.6227355731939301,1.053996205329895
218,218.0,2.064321184158325,1.4367745766675875,2.621647357940674,1.6191501962266113,1.0504436492919922
219,219.0,2.0563617944717407,1.434002020386213,2.7781004905700684,1.6667634776926414,1.0991417169570923
220,220.0,2.0551201343536376,1.4335690197383724,2.611971616744995,1.6161595270099407,1.0700334310531616
221,221.0,2.0672429323196413,1.4377909904849318,2.6639413833618164,1.6321585043621887,1.0692620277404785
222,222.0,2.025506925582886,1.4232030514241059,2.6424148082733154,1.6255506169520884,1.0876760482788086
223,223.0,2.0327199935913085,1.4257348959716558,2.531982898712158,1.5912205688439796,1.0399562120437622
224,224.0,1.9904228806495667,1.41082347607685,2.696580410003662,1.6421267947401814,1.0780664682388306
225,225.0,2.067023289203644,1.4377146063122694,2.764096736907959,1.662557288308574,1.104635238647461
226,226.0,2.0879910707473757,1.444988259726485,2.740898370742798,1.6555658762920906,1.1092190742492676
227,227.0,2.088204896450043,1.4450622465658851,2.7911336421966553,1.6706686213000637,1.1158838272094727
228,228.0,2.0596803545951845,1.4351586513675707,2.555521249771118,1.5985997778590857,1.047236680984497
229,229.0,1.9960649371147157,1.412821622539348,2.6466262340545654,1.6268454856115149,1.0638973712921143
230,230.0,2.0136504888534548,1.4190315320152174,2.546970844268799,1.5959231949780035,1.0427072048187256
231,231.0,2.03949853181839,1.4281101259421103,2.688880681991577,1.6397806810642628,1.0681798458099365
232,232.0,2.007280111312866,1.4167851323728895,2.6714818477630615,1.6344668389915598,1.0706926584243774
233,233.0,2.094157898426056,1.447120554213109,2.6337342262268066,1.622878376905308,1.076791763305664
234,234.0,2.0218555331230164,1.4219196647922894,2.638678789138794,1.6244010555090125,1.0652954578399658
235,235.0,1.9891491174697875,1.4103719784049127,2.655726671218872,1.6296400434509677,1.0517489910125732
236,236.0,1.9221739172935486,1.386424868968221,2.6874849796295166,1.63935504989905,1.08057701587677
237,237.0,1.990600860118866,1.4108865511155977,2.6272776126861572,1.6208879087358747,1.067193865776062
238,238.0,1.967905867099762,1.402820682446535,2.6547067165374756,1.6293270747573907,1.0704536437988281
239,239.0,2.034401059150696,1.4263243176608522,2.6621687412261963,1.6316153778468123,1.081465244293213
240,240.0,2.010945725440979,1.4180781802993017,2.5916826725006104,1.6098703899695188,1.0431790351867676
241,241.0,2.0038368344306945,1.4155694382228992,2.7677254676818848,1.6636482403687038,1.0683568716049194
242,242.0,1.98275728225708,1.4081041446771898,2.7733945846557617,1.665351189586077,1.1048966646194458
243,243.0,1.947488534450531,1.3955244657298314,2.6423521041870117,1.6255313298078913,1.081739068031311
244,244.0,2.030328869819641,1.4248960908851007,2.697173595428467,1.6423073997971471,1.0947247743606567
245,245.0,2.0311177134513856,1.4251728714269667,2.6069812774658203,1.61461490067007,1.0577584505081177
246,246.0,1.929519522190094,1.3890714604332255,2.648103713989258,1.627299515758933,1.0611872673034668
247,247.0,1.9054712653160095,1.3803880850384103,2.5641937255859375,1.6013100029619305,1.0501620769500732
248,248.0,1.8835620284080505,1.372429243497839,2.6179871559143066,1.6180195165430813,1.056490421295166
249,249.0,1.843105721473694,1.3576102980876705,2.608691930770874,1.615144554140859,1.0496569871902466
250,250.0,1.8494785666465758,1.3599553546519738,2.7024998664855957,1.6439281816690154,1.0671615600585938
251,251.0,1.8519914031028748,1.3608789083172959,2.632512331008911,1.6225018739616022,1.0637673139572144
252,252.0,1.886252725124359,1.3734091615845436,2.692335367202759,1.640833741487162,1.0746241807937622
253,253.0,1.8539944291114807,1.3616146404587022,2.725651741027832,1.6509547967851306,1.0763640403747559
254,254.0,1.832445454597473,1.353678490114057,2.6468417644500732,1.6269117260779926,1.0589196681976318
255,255.0,1.8491490364074707,1.3598341944544088,2.678929328918457,1.6367435134798785,1.0664156675338745
256,256.0,1.8485374927520752,1.3596093162199483,2.789675712585449,1.6702322331297075,1.088304877281189
257,257.0,1.7599789023399353,1.3266419646385137,2.636178493499756,1.623631267714365,1.0558072328567505
258,258.0,1.8197642683982849,1.3489863855496411,2.6301732063293457,1.6217808749425262,1.0461766719818115
259,259.0,1.79805668592453,1.3409163605253425,2.6674423217773438,1.6332306394925806,1.0569844245910645
260,260.0,1.7526709198951722,1.3238847834668892,2.670703887939453,1.6342288358548362,1.0694055557250977
261,261.0,1.7938075184822082,1.339330996610699,2.693727731704712,1.6412579723202296,1.0655295848846436
262,262.0,1.7709238648414611,1.3307606339388993,2.6971848011016846,1.6423108113574862,1.0608336925506592
263,263.0,1.825141441822052,1.3509779575633543,2.698380947113037,1.6426749365327995,1.0695793628692627
264,264.0,1.8344677090644836,1.3544252319949166,2.7552378177642822,1.659890905380315,1.07494056224823
265,265.0,1.81392240524292,1.3468193662265626,2.6709444522857666,1.6343024359908929,1.065528154373169
266,266.0,1.7988985896110534,1.341230252272537,2.7060747146606445,1.6450151107696989,1.0621058940887451
267,267.0,1.766711664199829,1.3291770627722361,2.673041343688965,1.634943835025829,1.0523127317428589
268,268.0,1.705675446987152,1.306015102128284,2.6356382369995117,1.6234648862847363,1.052690863609314
269,269.0,1.7550294637680053,1.324775250285121,2.741307020187378,1.6556892885403884,1.0642510652542114
270,270.0,1.7239088416099548,1.3129770910453673,2.6561696529388428,1.6297759517611132,1.0494366884231567
271,271.0,1.7217454791069031,1.312152993788035,2.7029740810394287,1.6440724074807134,1.0594513416290283
272,272.0,1.7002580165863037,1.303939422130608,2.7010552883148193,1.6434887551531405,1.0573054552078247
273,273.0,1.749031162261963,1.322509418591022,2.7295889854431152,1.6521467808409505,1.064121961593628
274,274.0,1.7291489958763122,1.3149711007761016,2.6983566284179688,1.642667534353184,1.0592854022979736
275,275.0,1.7466553688049316,1.3216108991699984,2.768291711807251,1.6638184131110134,1.071334719657898
276,276.0,1.7487502694129944,1.3224032174087428,2.688178300857544,1.6395664978455566,1.0596264600753784
277,277.0,1.6538464665412902,1.286019621367143,2.7377984523773193,1.6546294003121422,1.0657134056091309
278,278.0,1.6472806572914123,1.2834643186670256,2.7277963161468506,1.651604164485804,1.0640990734100342
279,279.0,1.7130933046340941,1.3088519032473056,2.687838554382324,1.639462885942321,1.0544426441192627
280,280.0,1.7248322725296021,1.3133286993474262,2.742824077606201,1.6561473598705525,1.062300682067871
281,281.0,1.7114636659622193,1.308229210024841,2.7047531604766846,1.6446133772034948,1.0599238872528076
282,282.0,1.735466229915619,1.317370953799885,2.808359384536743,1.6758160354098368,1.0703988075256348
283,283.0,1.7117015719413757,1.308320133584046,2.7021665573120117,1.6438268027112868,1.0594462156295776
284,284.0,1.7171420574188232,1.3103976714794723,2.761535406112671,1.6617868112705285,1.0670626163482666
