,Epoch,Train MSE,Train RMSE,mse_val,rmse_val,mae_val
0,0.0,3835.015869140625,61.92750494845263,3243.027099609375,56.94758203479209,54.043861389160156
1,1.0,2907.7199462890626,53.92327833402808,2507.8408203125,50.07834682088158,46.76467514038086
2,2.0,2225.6637329101563,47.17694069044914,1917.889404296875,43.79371420988262,39.96886444091797
3,3.0,1700.9519897460937,41.242599211811246,1448.032470703125,38.05302183405577,33.579044342041016
4,4.0,1266.934747314453,35.59402684881907,1087.3204345703125,32.97454221926837,27.869958877563477
5,5.0,941.254541015625,30.679871919804768,808.1359252929688,28.427731624119584,22.96691131591797
6,6.0,721.7486022949219,26.865379250904347,624.3731079101562,24.987459012675863,19.590442657470703
7,7.0,569.3153381347656,23.86032979937129,501.3350524902344,22.390512555326517,17.342626571655273
8,8.0,459.06621704101565,21.425830603293203,423.5955810546875,20.581437779093264,15.960750579833984
9,9.0,397.3465545654297,19.933553485654024,376.1904296875,19.395629138738965,15.16677188873291
10,10.0,353.5199249267578,18.802125542787916,322.0719909667969,17.946364282684023,13.74758529663086
11,11.0,290.5084930419922,17.04430969684581,264.5932312011719,16.266321993652156,11.856121063232422
12,12.0,242.38483123779298,15.568713217147812,213.81146240234375,14.62229333594234,9.881059646606445
13,13.0,194.6680648803711,13.952349797807218,180.60723876953125,13.439019263678851,8.830188751220703
14,14.0,164.7894256591797,12.837033366754941,150.69418334960938,12.275755917645535,7.716269016265869
15,15.0,138.48159637451172,11.767820374840522,129.04554748535156,11.359821630877466,7.078467845916748
16,16.0,121.89350128173828,11.040538994167735,110.546875,10.51412740078795,6.2775559425354
17,17.0,104.46511154174804,10.220817557404498,95.785888671875,9.787026549053344,5.743653297424316
18,18.0,89.27553939819336,9.448573405450865,83.96163177490234,9.163057992553705,5.404153347015381
19,19.0,77.41145935058594,8.798378222751392,73.32964324951172,8.56327292858938,4.968162536621094
20,20.0,69.06861038208008,8.310752696481835,64.27853393554688,8.017389471364533,4.522589206695557
21,21.0,60.74768409729004,7.794080067415913,57.23651123046875,7.5654815597203555,4.233664035797119
22,22.0,55.032419967651364,7.418383918863418,50.733394622802734,7.122737860036879,3.9209344387054443
23,23.0,48.698625564575195,6.978440052373825,46.28885269165039,6.803591161412507,3.8797996044158936
24,24.0,43.319984436035156,6.581791886411721,40.691123962402344,6.378959473331238,3.4803831577301025
25,25.0,38.26368427276611,6.185764647379183,37.47390365600586,6.121593228564429,3.4358949661254883
26,26.0,34.937883377075195,5.91082763892462,33.73123550415039,5.807859804106018,3.212717294692993
27,27.0,31.862567710876466,5.64469376590763,30.334300994873047,5.507658394896423,2.9708306789398193
28,28.0,30.406300354003907,5.514190815886217,28.8891544342041,5.374863201440954,3.106588840484619
29,29.0,28.964777183532714,5.381893457095998,26.914064407348633,5.18787667618927,3.0278513431549072
30,30.0,24.75512523651123,4.975452264519401,23.727819442749023,4.871120963674483,2.6698567867279053
31,31.0,21.96780643463135,4.686982657812097,21.647350311279297,4.65267130918135,2.5219616889953613
32,32.0,20.523449230194093,4.530281363248213,20.282320022583008,4.503589681863015,2.4781970977783203
33,33.0,19.470883750915526,4.412582435594323,18.556835174560547,4.307764521716635,2.3178510665893555
34,34.0,17.737604713439943,4.211603579806621,17.37604522705078,4.168458375353025,2.256624460220337
35,35.0,17.165835571289062,4.143167335661095,18.227121353149414,4.269323289837561,2.655747413635254
36,36.0,16.799891853332518,4.098767113820022,15.401961326599121,3.924533262261784,2.15462327003479
