,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,9.357929,0.41598353,16.655998,3.3400698,11.056146,-12.843175,5.978961,-6.028799,2.2157164,12.394728,7.358901,-2.503211,-9.899666,12.723032,-3.7625809,12.996766,-13.5807295,-1.3799181,-9.676748,-3.6641958,-17.714024,16.848667,-3.2089095,10.595228,6.7912846,-9.324626,-11.770514,1.2718344,9.624131,-11.716222,16.660065,45.70688
1,2.2098825,-0.45459956,8.607154,1.1159903,-0.4841914,-2.8765388,6.2821703,3.0974772,-1.5832913,5.117079,1.6934586,-1.6859236,-3.364179,4.2784643,6.626633,17.453785,-7.8481503,-0.9624865,-9.529547,-9.010757,-4.217675,6.5851545,-12.580936,2.2785215,3.4999943,-10.315107,-5.5004926,0.71575797,5.584781,-8.643653,-10.422941,34.138184
2,0.528499,-0.47878453,4.96074,0.84903,-0.70527565,-1.2144127,2.9022408,2.0496917,-2.0593522,1.4747775,0.8315699,-1.04126,-1.983406,0.6220952,7.10634,16.510456,-2.563005,-0.14618766,-7.6992044,-11.306443,-0.2706867,6.1967573,-10.508105,-0.48956698,5.6193953,-3.5881367,-0.66530335,3.6508114,4.091096,-0.9760453,-16.441704,32.97664
3,-0.83739126,-0.64044976,2.949636,0.7897662,-0.92351353,-0.7929183,1.5371764,0.7995498,-1.3727517,0.21729337,0.8072195,-0.4181937,-1.063422,-0.12526602,4.9331007,15.2269535,4.1993694,4.890064,-5.754793,-7.123625,0.461035,7.5580835,-6.3262157,-1.417681,5.6413946,-0.15895206,-0.32933795,4.2275953,3.8986304,1.8796057,-12.4089985,25.026648
4,-1.3952254,-0.44659066,1.8492017,0.7826436,-1.1933665,-0.50305814,0.9143251,0.2913996,-0.8807018,-0.10266344,0.66150606,0.027272979,-0.4161081,-0.29184717,3.675039,13.923228,12.394501,7.1067424,-4.272276,-2.8678079,1.8197122,7.7507915,-4.91331,0.59307766,4.9950643,-1.0616798,-1.6680756,2.3372326,2.9479337,1.7739162,-10.062456,17.72864
5,-1.496321,-0.22317472,1.080539,0.9314899,-1.2341242,0.00738718,0.5509506,0.42006505,-0.7866312,0.3510606,0.5032601,0.2337072,0.014247138,-0.68634087,2.9656882,12.9332,21.351204,6.0444446,-2.6249862,-3.2766914,2.6724708,6.563248,-4.497952,0.9429048,4.5459375,-6.3345327,-3.9390488,0.3761372,0.9979608,2.754406,-9.331038,15.39364
6,-1.4215612,-0.1469987,0.5960554,1.1036739,-1.0581597,0.7366394,0.6010059,0.79976976,-0.9117323,0.91716266,0.35118526,0.16713929,0.2507371,-1.0001568,2.281991,12.857631,27.583984,3.6793542,-1.1109054,-5.9276347,2.4823904,3.5273569,-4.7682915,0.09153688,4.811345,-12.654797,-5.269568,-0.026861798,-0.89301294,6.1977816,-7.195634,15.73527
7,-1.3279191,-0.24779913,0.27195942,0.87097436,-0.8137272,1.6599704,0.88725376,0.91333276,-1.1395732,1.3156533,0.24124004,-0.19707707,0.47280586,-1.0349997,1.5633997,13.896757,33.993645,2.953223,1.0198951,-1.988372,1.8035271,-2.4096675,-5.879046,0.296162,5.8186626,-15.227246,-4.5468864,3.2387033,-3.0196915,11.100435,-2.6044126,21.968838
8,-1.2253783,-0.25283942,0.25571966,0.28512633,-0.65464914,1.8204968,1.0118573,0.7625905,-1.0586903,0.7595314,-0.19352275,-0.4956566,0.2604965,-0.5744759,0.6605663,16.15599,51.025146,2.5276315,2.0709538,8.110185,1.8763999,-6.6512995,-5.8777514,2.8866358,2.671699,-0.58720666,2.0297189,9.552772,-0.9580415,8.822099,4.150811,32.878075
9,-1.066453,-0.112713,0.30148435,-0.27257678,-0.28351814,1.031017,0.8550754,0.47235218,-0.75595367,-0.35159373,-0.8010746,-0.43269745,-0.3460629,-0.17159915,-0.09889118,17.23771,83.36247,-2.2731,1.7065117,22.528389,2.5031407,-5.727707,-4.7474337,1.6833478,-9.49124,22.693493,12.309702,11.317127,9.941722,3.2151918,10.255552,36.822273
10,-0.968766,-0.24086171,0.269398,-0.18871725,0.27149144,0.08066229,0.5590049,0.062121026,-0.66403675,-0.4135993,-0.62580717,-0.32473245,-0.38298172,0.09148602,-0.589215,16.295202,92.172966,0.14283952,1.0648987,26.08204,0.35952407,-1.6006854,-2.7575154,-2.875739,-17.17181,27.493849,8.909208,7.693205,14.709101,0.7902192,12.694103,26.824245
11,-1.4481466,-0.6266874,0.020231312,-0.28440797,0.40856254,-0.5633621,1.3719006,-0.7716299,0.17283401,1.1570305,-0.24049082,-0.20760253,-0.6240151,-0.77952945,-1.4874943,13.858168,-5.7335224,7.8459806,0.16962397,21.833988,-9.206388,5.4721975,23.584972,-2.707359,6.2190485,8.385899,-5.072184,5.9214797,18.695894,22.923157,20.366562,22.350655
12,-1.2772709,-0.26831597,-0.060768366,0.032236706,0.26678696,-0.8133358,1.3446386,0.37168697,-0.13749988,0.22842874,-0.4195927,-0.23549774,-0.91013145,-0.602126,-0.6846223,12.448267,-65.49437,0.82907784,-3.8354309,21.351868,-9.233824,13.495521,21.776651,-1.6406192,-16.064955,13.421959,9.622931,6.6156607,24.572327,24.471395,11.473846,33.260517
13,-1.160093,0.00036881678,-0.16593023,-0.13291433,0.24561675,-0.51226187,0.6323011,1.289486,-0.5517885,0.43511307,0.012387613,-0.14316335,-0.62356126,-1.1559434,0.19043672,10.917154,-103.48262,-20.2452,-2.187693,23.8138,-8.754663,17.079279,22.26115,-5.0096617,-37.50879,-0.81022716,-10.380141,-1.6217732,25.36139,21.638664,-2.8910275,43.21414
14,-1.532691,-0.047238898,-0.12450802,-0.3908713,0.115483,0.090290375,-0.018752433,1.3890905,-0.5391457,0.9426631,0.20163137,0.008153007,0.14800471,-1.8429289,0.47699115,10.325232,-75.488785,-21.024466,-0.9948076,19.952255,-9.245618,17.606236,29.779308,-9.70952,-48.32032,-27.695831,-39.878403,-8.417484,5.188505,22.252869,-4.511259,54.59945
15,-2.298461,-0.115518585,0.042031478,-0.12954742,-0.2681237,0.49147442,-0.70633876,1.3298585,-0.011289366,0.90759,0.053294897,-0.050645016,0.95051587,-1.7041461,0.23926106,10.580665,-3.8512363,28.812777,-7.1747484,12.846233,-9.041678,16.177105,29.788425,-15.380242,-47.394463,-43.66667,-60.563675,-4.368897,-33.098267,12.618126,8.814025,62.739647
16,-2.700338,-0.117226794,0.2063685,-0.07678069,-0.3998977,0.6628566,-0.4213788,0.9862679,0.402884,0.17397341,-0.21102285,0.017338708,1.356057,-1.788202,0.44897312,12.757747,101.285065,62.286945,-13.606625,4.838082,-6.6101627,15.27409,46.885597,-2.436794,-44.44463,-33.140335,-34.55971,0.28766382,-57.725483,11.819933,8.63887,65.99475
17,-3.0914264,-0.0693022,0.34001976,0.34510708,-0.44036955,0.681927,-0.06352873,0.8631761,0.67685163,-0.82452524,-0.48057747,-0.04027483,1.4615276,-1.5410323,0.6905242,15.048369,245.12769,66.63806,-17.426186,-6.2503633,-4.0395975,17.19875,60.467327,3.0572743,-40.438667,-5.114648,22.905815,-14.132942,-75.746284,15.9771805,1.6377218,70.319916
18,-3.2268126,-0.055527937,0.3955233,0.60058296,-0.48470595,0.59568626,0.32562548,0.87874496,0.59698814,-1.5814989,-0.4565974,-0.3585174,1.5734454,-1.2137008,0.64422286,17.306393,437.30084,30.633495,-15.084281,-15.725019,-1.4506769,21.881298,60.997883,8.281921,-39.740295,20.238636,45.331062,-43.57715,-91.16185,15.601141,-0.67891574,73.01232
19,-3.070761,-0.0925031,0.43942857,0.7238779,-0.6483056,0.5382237,0.61227155,0.8990398,0.31046796,-1.741605,-0.5110806,-0.7293284,1.3336148,-1.087398,0.66346884,18.69252,743.5585,-10.305152,-7.304694,-19.458786,0.08018528,26.100601,52.21856,-5.0639944,-32.48256,46.155594,29.7286,-68.897156,-86.945755,20.37896,-2.8031683,77.296906
