,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.029329166,0.0013037553,0.05220242,0.010468284,0.034651633,0.040252455,0.018738968,0.018895168,0.0069443905,0.03884695,0.02306391,0.007845442,0.03102705,0.039875906,0.011792498,0.040733833,0.04256406,0.004324872,0.030328393,0.011484144,0.05551843,0.052806273,0.010057208,0.033207048,0.021284914,0.029224789,0.03689057,0.003986121,0.030163484,0.03672041,0.052215163,0.14325227
1,0.011118069,0.0022871213,0.043303177,0.005614623,0.0024359997,0.014472062,0.031606026,0.015583619,0.007965646,0.025744371,0.008519906,0.008481996,0.016925413,0.021525245,0.033339042,0.08781118,0.03948458,0.004842335,0.047943797,0.045333732,0.02121941,0.03313036,0.06329554,0.011463397,0.01760871,0.051896006,0.027673353,0.003601027,0.028097413,0.043486807,0.052438527,0.17175153
2,0.0034654078,0.0031394262,0.032527946,0.005567154,0.0046245456,0.007962995,0.019030211,0.013439982,0.013503327,0.009670227,0.0054526664,0.0068276203,0.013005342,0.0040791254,0.046596806,0.108260304,0.016805816,0.0009585635,0.050484262,0.074137196,0.0017749129,0.040632606,0.06890244,0.0032101276,0.036846798,0.023527682,0.004362444,0.023938645,0.026825624,0.0064000026,0.10780949,0.2162303
3,0.0067132744,0.005134416,0.02364691,0.0063314694,0.0074037076,0.00635674,0.012323376,0.006409904,0.011005201,0.0017420172,0.006471391,0.0033526134,0.008525338,0.001004244,0.039548133,0.12207283,0.033665888,0.039203107,0.04613555,0.057109322,0.0036960675,0.06059233,0.050716583,0.011365394,0.045226447,0.0012743013,0.0026402664,0.03389217,0.031254895,0.015068593,0.09948159,0.20063591
4,0.012496713,0.00400001,0.016562873,0.007009959,0.010688709,0.004505776,0.0081894,0.0026099992,0.0078882435,0.00091953285,0.0059249573,0.0002442778,0.0037269846,0.002614008,0.03291648,0.124707155,0.111014694,0.063653454,0.03826579,0.025686296,0.016298743,0.06942206,0.044007387,0.00531206,0.04473964,0.009509222,0.014940569,0.020934055,0.026403964,0.015888559,0.0901271,0.15879135
5,0.012892118,0.0019228461,0.009309792,0.008025602,0.010633063,6.3647036e-05,0.0047469228,0.003619229,0.0067775184,0.0030246952,0.004336027,0.0020135927,0.00012275159,0.005913429,0.025552006,0.11143087,0.18395935,0.052078195,0.02261656,0.028231572,0.02302568,0.05654814,0.038753804,0.008123952,0.03916724,0.05457756,0.033938363,0.003240752,0.008598308,0.023731625,0.08039509,0.13262971
6,0.011179547,0.001156038,0.0046875426,0.008679594,0.008321658,0.0057931338,0.004726475,0.0062896083,0.0071701123,0.007212818,0.002761817,0.0013144291,0.001971865,0.007865506,0.017946202,0.10111593,0.216928,0.028935447,0.008736464,0.04661654,0.019522198,0.027740099,0.03749915,0.0007198711,0.037837733,0.09952078,0.041441325,0.00021124852,0.007022898,0.04874105,0.056588434,0.12374646
7,0.0091756005,0.0017122321,0.001879174,0.006018223,0.0056226584,0.011469995,0.0061307093,0.006310909,0.007874176,0.009090847,0.0016669105,0.001361755,0.0032669744,0.0071515986,0.010802714,0.09602324,0.23488788,0.020406058,0.007047229,0.0137391705,0.012461937,0.01665022,0.04062279,0.002046408,0.040205553,0.1052166,0.031417888,0.022378657,0.02086534,0.07670133,0.017995862,0.15179937
8,0.0072462987,0.001495171,0.0015122034,0.0016861003,0.0038712807,0.010765544,0.005983638,0.0045095943,0.0062605864,0.004491504,0.0011444007,0.0029310752,0.0015404512,0.0033971746,0.003906272,0.09553877,0.30173823,0.014947199,0.012246627,0.047959737,0.011096128,0.03933259,0.0347582,0.017070178,0.015799146,0.0034724583,0.012002783,0.056490507,0.0056653977,0.05216966,0.024545904,0.19442515
9,0.0040217834,0.0004250607,0.0011369509,0.0010279353,0.0010691971,0.0038881477,0.0032246409,0.0017813238,0.0028508352,0.0013259223,0.0030209944,0.0016317788,0.0013050645,0.0006471308,0.00037293613,0.065006465,0.31437466,0.008572263,0.006435558,0.084958546,0.009439787,0.021600198,0.017903414,0.006348203,0.035793148,0.08558118,0.046422068,0.042678893,0.037491996,0.012125058,0.038675506,0.13886331
10,0.0036506231,0.00090764475,0.0010151787,0.00071114756,0.0010230675,0.00030396157,0.002106511,0.0002340921,0.002502305,0.0015585759,0.0023582436,0.0012236969,0.0014431989,0.0003447489,0.0022203524,0.061405588,0.3473375,0.00053826545,0.0040128827,0.098285556,0.0013548029,0.0060318997,0.010391209,0.010836714,0.064708926,0.1036057,0.033572774,0.028990481,0.055428643,0.0029778013,0.047835484,0.10108242
11,0.0068791965,0.0029769817,9.610572e-05,0.0013510361,0.0019408133,0.0026761647,0.006517002,0.0036655087,0.00082102127,0.0054962947,0.0011424145,0.0009861838,0.0029642873,0.0037030343,0.007066112,0.06583109,0.027236212,0.03727112,0.0008057725,0.10371899,0.043733526,0.02599483,0.11203677,0.012860891,0.029542629,0.039835915,0.024094626,0.028129075,0.08881196,0.10889292,0.0967482,0.10617333
12,0.004296783,0.0009026241,0.00020442686,0.00010844538,0.00089748047,0.0027360893,0.00452341,0.0012503676,0.0004625543,0.00076844206,0.0014115241,0.00079222245,0.0030617132,0.0020255724,0.0023030927,0.041876394,0.22032529,0.0027890461,0.012902521,0.07182841,0.031062897,0.04539939,0.0732574,0.0055190986,0.054043055,0.045151927,0.032371867,0.022255309,0.08266214,0.08232261,0.03859841,0.11188951
13,0.003183319,1.0120409e-06,0.00045531598,0.0003647197,0.0006739774,0.0014056572,0.0017350473,0.0035383764,0.0015141191,0.0011939593,3.3991866e-05,0.0003928432,0.001711065,0.0031719327,0.0005225623,0.029956898,0.28395844,0.055553246,0.0060030753,0.06534556,0.024022978,0.046865895,0.061085057,0.0137466155,0.10292489,0.00222328,0.028483322,0.004450179,0.06959218,0.059376944,0.007933039,0.1185805
14,0.0037123854,0.00011441902,0.00030157532,0.0009467433,0.0002797155,0.00021869554,4.5420937e-05,0.0033645658,0.001305884,0.002283258,0.0004883785,1.974769e-05,0.00035848748,0.0044638235,0.0011553372,0.02500911,0.18284407,0.050924107,0.002409559,0.04832707,0.022394141,0.04264469,0.072129525,0.023517774,0.11703837,0.06708306,0.0965909,0.020388288,0.012567263,0.053899467,0.010926882,0.13224727
