,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.04921279,0.027835608,0.036658272,0.016769495,0.013205371,0.00035877636,0.019946927,0.004165752,0.023729928,0.02486958,0.006869988,0.009455478,0.018206676,0.039937843,0.007985308,0.049137697,0.05102861,0.034327153,0.0011421582,0.005564242,0.019921346,0.012651174,0.02575758,0.027480496,0.02654167,0.08411063,0.0128073245,0.011591061,0.0059763426,0.037605796,0.025072442,0.27007645
1,0.011956906,0.02178635,0.03260431,0.004135054,0.0038999817,0.018910069,4.6605587e-07,0.021038087,0.0034820628,0.023816526,0.00043775677,0.0018183904,0.011474724,0.009288025,0.010062606,0.06757128,0.03279185,0.03654044,0.014524842,0.009384899,0.014277359,0.009399218,0.019524114,0.0068160803,0.024882646,0.091857284,0.004343845,0.008900073,0.03730609,0.01402481,0.016635748,0.41650808
2,0.0034008336,0.025737926,0.02562138,0.005929269,0.003479559,0.014946384,0.0038428307,0.021897795,0.0042880974,0.012585006,0.0024562913,0.003603968,0.002526396,0.002539483,0.0084631005,0.072390035,0.015741138,0.039962765,0.0018638729,0.00819706,0.030038103,0.020247245,0.008726183,0.017329626,0.006510044,0.028647939,0.0033155072,0.03301289,0.020293709,0.009608477,0.0122039085,0.5305932
3,0.0061757895,0.025385136,0.019380074,0.023994293,0.001307226,0.001642945,0.00081171276,0.01868221,0.00028658126,0.017670037,0.0018752195,0.010949249,0.0060850144,0.004899864,0.0057363645,0.045007702,0.006739216,0.061446417,0.0005548423,0.00041054707,0.03892294,0.009868471,0.020736538,0.02718692,0.009609549,0.03432829,0.024427561,0.01721718,0.0003535796,0.010723055,0.007014965,0.5405705
4,0.009376986,0.017940754,0.009629396,0.028142167,6.962045e-05,0.0070975586,0.005711321,0.011533379,0.0014808124,0.01613919,0.0015094602,0.010145356,0.004865125,0.008509701,0.0053144936,0.0074360487,0.01867647,0.09586217,0.010597226,0.02370116,0.02328171,0.044326387,0.061674472,0.016023563,0.019948246,0.04494475,0.029801564,0.008255449,0.004734749,0.029900078,0.025053754,0.39831686
5,0.007964228,0.011909137,0.0067830877,0.031655446,0.0018996403,0.010741869,0.0043219603,0.00904654,0.0015864888,0.016479403,0.000308477,0.0048373486,0.0047140634,0.0024442407,0.0044478476,0.012472312,0.02606562,0.109037265,0.012849375,0.05899139,0.014557013,0.053765994,0.08240587,0.010559346,0.020607606,0.051957477,0.02472043,0.014068285,0.009768397,0.020058725,0.030249337,0.3287258
6,0.006201223,0.007967027,0.0030640154,0.036707804,0.0025965145,0.0128372265,0.0017088399,0.006005004,0.0014888673,0.0135437,0.002821002,0.00052316143,0.003678059,0.008438013,0.0036513351,0.024481336,0.003005994,0.08835034,0.028474644,0.10186701,0.0028039308,0.04843144,0.0842286,0.0098616965,0.0164967,0.11352492,0.016788768,0.0062128366,0.003542399,0.03559028,0.018400855,0.28670648
7,0.005628541,0.003745517,0.0024092733,0.03247449,0.0028780228,0.009582199,0.00018009872,0.002453736,0.0022944047,0.010400641,0.003755704,0.0033879697,0.0034007216,0.007662741,0.006868572,0.0287463,0.0061855167,0.042140346,0.05621379,0.12087402,0.032276813,0.043801364,0.07741671,0.025808662,0.0015277179,0.15531148,0.0012217337,0.010871634,0.0069325473,0.05948778,0.03058497,0.20347603
8,0.00061427447,0.0005845405,0.008808472,0.0010029209,0.006095914,0.018409593,0.00090255274,0.0031214384,0.003539464,0.015054248,0.002893601,0.0036299229,0.004460511,0.0021596206,0.009098383,0.008458938,0.015428264,0.030552557,0.0697966,0.0073042577,0.060994565,0.09206515,0.005594154,0.029368596,0.00058913423,0.01831947,0.02700608,0.052292157,0.04176978,0.017865201,0.05667706,0.3855426
9,0.00134626,0.0010759223,0.007829067,0.0014872546,0.0037870526,0.008917448,0.0007215405,0.00386305,0.0044080955,0.011858203,0.0001011297,0.0039060859,0.002087842,0.0022949248,0.0056751533,0.0021002616,0.003858257,0.022250412,0.10009186,0.012358254,0.050759017,0.05108446,0.033574667,0.027108746,0.04146125,0.031551573,0.021308664,0.05184968,0.05732783,0.031872742,0.053738028,0.34834528
