,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.05007109,0.025155576,0.03577782,0.014753081,0.016905079,0.0012703196,0.024121812,0.0033935374,0.02399786,0.022952326,0.008097179,0.005365763,0.018618867,0.03982753,0.006058699,0.04634585,0.052625805,0.03245238,0.0006841034,0.011447033,0.027857581,0.0140066715,0.028515527,0.02535123,0.027204426,0.083060905,0.013795877,0.006767922,0.0058873477,0.036576387,0.022111671,0.26894268
1,0.012743412,0.020096693,0.031288613,0.006026572,0.0012359607,0.018918497,0.004691515,0.01846637,0.0032452676,0.02020372,7.905462e-05,0.0036117688,0.010803578,0.009586675,0.012190894,0.06662352,0.036208834,0.03537345,0.01066941,0.002755738,0.00041503963,0.006885345,0.028645994,0.00399955,0.024896838,0.09674066,0.0030121175,0.0050473977,0.037855297,0.01410533,0.025280304,0.42829663
2,0.004403962,0.02433707,0.024117354,0.00567083,0.0027314385,0.01576038,0.0010784932,0.019588258,0.0042057293,0.009369692,0.004016703,0.004879673,0.0023077074,0.002135998,0.010226387,0.06846589,0.019030401,0.04267032,0.0016639469,0.004564281,0.015537386,0.020058166,0.01640086,0.013778135,0.0075826403,0.02984841,0.009341636,0.029235164,0.025246251,0.009087297,0.021828795,0.53083074
3,0.0072762803,0.02484551,0.019202502,0.02452192,0.0007210161,0.0029616014,0.00090724824,0.016637892,0.00019618301,0.016835736,0.00095610216,0.012007202,0.005873307,0.0053843358,0.007866289,0.04224634,0.012075189,0.06671494,0.0023792165,0.00083957333,0.021239277,0.009279141,0.018672215,0.021852829,0.0076470063,0.023697482,0.019021204,0.014925797,0.007326985,0.011772579,0.019027159,0.55508995
4,0.010287304,0.017758539,0.00966853,0.030493775,0.0013391002,0.006239065,0.004775234,0.010317657,0.0017171794,0.016086165,0.0012024152,0.010007208,0.0058094263,0.009455331,0.0072418684,0.006031937,0.024683973,0.09717885,0.012913486,0.025366018,0.0021941506,0.04345274,0.05391958,0.012618616,0.01721804,0.037195634,0.027164074,0.00681025,0.005907747,0.03203577,0.033579867,0.41933048
5,0.008598018,0.011412892,0.006498079,0.032923836,0.0029878442,0.010251849,0.0033026894,0.008376837,0.0017096102,0.016425434,6.3611886e-05,0.0044846553,0.0056156106,0.0031116542,0.005824678,0.013899736,0.03340268,0.105349496,0.014467061,0.059918787,0.007396185,0.05312301,0.076290585,0.009300569,0.017745754,0.04544718,0.021369135,0.011635924,0.012683076,0.022118011,0.036589604,0.33767593
6,0.006451565,0.0077486834,0.0030468528,0.036509115,0.0017501567,0.012555234,0.0006541747,0.006423582,0.0012722275,0.013134748,0.0023320531,0.00092729885,0.004686693,0.007457412,0.003972595,0.02599679,0.016659519,0.08657285,0.027496934,0.10017652,0.009431828,0.048002455,0.08232774,0.0053673377,0.015568118,0.113298036,0.015027219,0.0028340903,0.0017294867,0.030357944,0.019554881,0.29067582
7,0.0055684755,0.003927542,0.0019054557,0.033474553,0.0012206131,0.009023093,0.0009445063,0.0028675555,0.002204299,0.0092414785,0.0030955763,0.0035845533,0.0038507013,0.007305172,0.0066872686,0.031088207,0.007964505,0.04258058,0.053013492,0.124880366,0.03637945,0.03874266,0.07624988,0.025287336,0.00028918099,0.16415781,0.0014656144,0.012119355,0.005849804,0.057175342,0.02622079,0.20163482
8,0.0002775704,0.0005904456,0.00873801,1.7199272e-05,0.0066235345,0.018064447,0.0010221415,0.0032256653,0.0038606848,0.015522623,0.003071958,0.0034305826,0.004669105,0.0021521691,0.008537742,0.009052413,0.0038111892,0.032190353,0.07148594,0.0018724471,0.05616224,0.094698586,0.008570672,0.0302995,0.0015120896,0.02410045,0.029128542,0.049885716,0.045385417,0.018811898,0.054968547,0.38826016
9,0.0020763471,0.00087664963,0.0074494705,0.0009240203,0.0040249145,0.008470517,0.0004970958,0.00408717,0.0045451904,0.0117262285,0.00018954737,0.0035560743,0.0023275435,0.0021287478,0.005843699,0.002158354,0.019928051,0.0207513,0.10702819,0.008177063,0.04836451,0.05044577,0.029456653,0.021415818,0.041789755,0.025322594,0.019283582,0.049958356,0.06313915,0.031862944,0.05767179,0.34452292
10,0.0018034672,0.0014107598,0.009621621,0.00011560405,0.0012003925,0.004473215,0.0019630694,0.004921526,0.0036776317,0.009730416,0.00024792386,0.0004965436,0.0009621935,0.00069385086,0.003233064,0.006597269,0.088282265,0.011693977,0.065612525,0.007073038,0.07512014,0.037715405,0.048476353,0.015124963,0.07546341,0.024244592,0.0045211036,0.016737625,0.021214861,0.02337064,0.0555426,0.378658
11,0.0081635285,0.00019446493,0.0040095816,0.0019279703,0.0027646523,0.0029939576,0.00040105032,0.0026224551,0.00042310526,0.002517227,0.0012727024,0.008370784,0.00101059,0.00010596244,0.0015895913,0.011294195,0.12597129,0.011003481,0.013278214,0.011178173,0.08658324,0.034150656,0.06558319,0.011322352,0.0018361749,0.074207306,0.08243611,0.080801144,0.016742747,0.08890168,0.0026150106,0.24372739
12,0.0066420864,0.00057309825,0.0014407655,0.0015069529,0.0032989213,0.0010845478,0.0003397685,0.0024343198,0.0003203419,0.00085831323,0.00053712574,0.006315788,0.0011891961,0.00078953017,0.0031195076,0.016916411,0.10835885,0.0066141114,0.03037537,0.013757196,0.077898405,0.019714897,0.03254397,0.027518433,0.020440524,0.12209396,0.0548594,0.07612233,0.017962024,0.08828033,0.0224381,0.23365541
13,0.00525667,0.00054330716,0.0011889272,0.00084330706,0.0029064813,0.000799258,0.0003007617,0.0025763365,9.278065e-05,0.0006045597,4.544521e-06,0.004435867,0.0018840744,0.0009956259,0.0032541337,0.022534763,0.11877834,0.008091909,0.05231763,0.010161046,0.06172169,0.014651763,0.035213396,0.020840617,0.056624904,0.11676252,0.030477516,0.06881057,0.025266012,0.060102094,0.028529977,0.24342862
14,0.00389193,0.00026051168,0.0009660095,0.00040836254,0.0019041859,0.0011073207,0.00024830873,0.0022078739,4.4398144e-05,0.0015020124,0.00023251296,0.0024806347,0.0021769614,0.00073818647,0.002237548,0.02275376,0.09899411,0.016342286,0.06416503,0.0061781206,0.037382945,0.01948301,0.06422816,0.010384952,0.09276175,0.14557897,0.009432133,0.04639849,0.053727966,0.05222667,0.023088632,0.21646622
15,0.0031713506,0.00018484068,0.001286899,0.00026486968,0.00084877905,0.0016087051,0.00026501724,0.002346734,1.6225795e-05,0.0037475745,0.0003025648,0.0014086018,0.002272777,0.0005932336,0.0021019273,0.024225771,0.10270574,0.012249975,0.047752198,0.00017809133,0.020379532,0.030169126,0.07528476,0.017904984,0.071158335,0.18521385,0.014485337,0.0333389,0.049041532,0.051731788,0.0317858,0.2119742
