,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-13.416779,-7.5887623,-9.994066,4.5718317,-3.600152,0.09781244,-5.4380884,1.1357,6.4694395,6.7801404,-1.8729502,2.5778267,-4.9636474,-10.888169,2.1770175,-13.396305,13.911821,9.358539,0.31138414,1.5169675,5.431114,-3.4490626,7.022234,7.491949,-7.235999,-22.930902,3.4916337,-3.1600463,1.6293175,10.252388,-6.8354464,73.63037
1,-2.064404,-3.7614942,-5.629255,0.7139324,0.6733463,-3.2648933,-8.046627e-05,3.6323037,0.60119104,4.1120114,-0.07558033,0.31395185,-1.9811535,-1.603612,1.7373462,-11.666432,5.6616344,6.308842,2.5077677,1.6203376,-2.4650388,1.6228096,3.3709106,-1.1768215,-4.296081,-15.8595,0.7499809,1.5366306,6.4410343,2.4214354,-2.8722234,71.91166
2,-0.39070797,-2.9569259,-2.9435365,0.68118966,0.3997524,-1.7171295,0.44148722,2.5157487,-0.49264207,1.4458402,0.28219333,0.41404527,0.29024738,0.29175088,0.97229123,-8.316597,1.8084353,4.59116,0.21413279,0.9417269,-3.4509559,2.3261237,1.0025158,-1.9909303,-0.7479125,-3.2912455,-0.38090515,3.792717,2.331462,-1.103879,-1.4020575,60.9577
3,-0.535202,-2.1999092,-1.6795027,2.079377,0.11328593,-0.14237978,-0.0703441,1.6190249,-0.024835508,1.5313087,-0.162509,0.9488763,0.52733535,-0.42462867,0.49712092,-3.9004266,0.5840293,5.3250275,0.048083365,-0.03557855,-3.3731132,-0.8552147,1.7970557,-2.3560543,0.8327762,2.9749346,2.1169245,1.4920635,-0.030641675,0.9292741,-0.60792613,46.84655
4,-0.8701274,-1.664793,-0.89354944,2.6114223,-0.006460355,0.65861034,-0.5299759,1.0702275,0.1374104,1.4976189,-0.14006874,0.94142747,0.45145404,-0.7896486,0.49315274,-0.6900202,1.733063,8.895428,-0.98335826,-2.1993237,-2.1604013,-4.1132197,5.7230167,-1.4868894,1.8510761,4.1706,2.7654042,-0.7660556,-0.43935597,2.7745457,-2.3248363,36.961388
5,-0.7894255,-1.1804503,-0.67234915,3.137732,-0.188295,1.0647491,-0.42839873,0.8967056,0.157255,1.6334615,-0.030576672,0.47948474,0.46726456,-0.24227655,0.44087687,1.236273,2.5836606,10.807926,-1.273648,-5.847309,-1.4429115,-5.3293605,8.168185,-1.0466571,2.0426548,5.150098,2.4503236,-1.3944681,-0.9682571,1.9882488,-2.9983566,32.583763
6,-0.6634085,-0.8523147,-0.3277892,3.9270108,-0.27777582,1.37333,-0.18281215,0.64241695,0.15927944,1.4489087,-0.30179155,-0.055967953,0.39347973,0.90270084,0.39062083,2.61902,0.32158205,9.451743,-3.046225,-10.89776,-0.29996526,-5.1812086,9.010798,1.055007,1.7648214,12.144927,1.7960669,-0.6646509,0.3789668,-3.8074577,-1.9685285,30.671936
7,-0.8174273,-0.5439576,0.34989628,4.716237,-0.4179723,1.391613,0.026155552,0.35635355,0.33321404,1.5104744,-0.54543704,-0.49203137,0.4938833,1.112852,0.9975157,4.1747956,-0.89831626,6.119999,-8.163871,-17.554409,4.6875286,-6.361227,11.24315,3.7481656,0.2218689,22.555727,-0.17743114,1.5788763,1.0068067,-8.639349,-4.441824,29.550613
8,-0.11668415,0.11103605,-1.6732082,-0.19050926,1.1579459,-3.4969835,-0.17144388,0.59293103,-0.6723368,-2.859621,0.54965234,-0.6895199,-0.8472938,0.4102295,1.728278,1.6068127,-2.930667,-5.803593,-13.258173,1.3874761,11.586187,17.488182,-1.0626342,5.578695,0.11190865,3.4798644,-5.1299243,9.933126,7.9343543,-3.393574,-10.766058,-73.23552
9,0.2529095,-0.20212366,-1.470775,-0.2793969,0.71143883,-1.6752392,0.13554919,0.72571576,-0.82810843,-2.227692,0.018998308,-0.73380053,-0.39222372,0.43112648,1.066139,-0.39455688,0.72481537,-4.1799808,-18.803339,2.3216317,9.535631,9.596768,-6.3073645,5.0926714,7.7889447,5.9273043,4.003063,9.740523,10.769653,-5.9876394,-10.09527,-65.44043
10,-0.23781832,-0.22576945,-1.4032108,-0.10364073,0.14805421,-0.60808957,0.33104768,0.68081844,-0.51811683,-1.512525,-0.0051713167,-0.06547518,-0.13612893,0.16284259,0.43753713,-0.9318743,7.405152,-2.584057,-9.6619625,1.9310054,10.895421,4.99255,-7.959193,2.9193096,11.058734,7.2154255,1.4355721,3.4578435,3.2374463,-4.366193,-7.40804,-54.270218
11,-1.2783749,-0.061089143,-0.7943596,0.24050838,-0.54875135,-0.48724577,0.14740492,0.48342124,-0.07520987,-0.5083009,0.20768239,1.3159413,0.16538449,-0.03733774,-0.10586597,-1.8536072,16.651016,0.6963317,3.03019,-1.2877091,16.280104,5.551921,-12.641677,1.5609465,1.7338381,-8.625654,-13.827959,-12.120799,-2.23237,13.833031,-2.0000544,-41.53051
