,Epoch,Train MSE,Train RMSE,mse_val,rmse_val,mae_val
0,0.0,3931.5420654296877,62.70201005892624,3352.8212890625,57.90355161009124,55.055233001708984
1,1.0,3065.335791015625,55.36547472040338,2678.472412109375,51.75396035193225,48.557777404785156
2,2.0,2402.966552734375,49.02006275734839,2089.2978515625,45.708837783983306,42.050235748291016
3,3.0,1831.5409301757813,42.796506051029226,1550.76904296875,39.37980501435666,35.06585693359375
4,4.0,1365.2809204101563,36.949707988158124,1168.275634765625,34.18004731953461,29.205883026123047
5,5.0,1027.914697265625,32.06110879657198,874.9249877929688,29.57913095060382,24.169586181640625
6,6.0,776.2314819335937,27.860931103134256,666.4694213867188,25.81606905372541,20.360944747924805
7,7.0,592.5335998535156,24.34201306082789,531.3641967773438,23.05133828603762,17.88825225830078
8,8.0,480.8079528808594,21.92733346489854,442.7664794921875,21.042017001518357,16.27851676940918
9,9.0,412.65599365234374,20.313935946840626,387.5839538574219,19.68715199965251,15.239716529846191
10,10.0,351.2468597412109,18.741581036326977,311.1314392089844,17.638918311761195,12.634716033935547
11,11.0,281.52220916748047,16.778623577858838,253.02655029296875,15.906808300000625,10.842490196228027
12,12.0,233.9559127807617,15.295617437055679,209.82806396484375,14.485443174609596,9.554482460021973
13,13.0,195.4118637084961,13.97897935145825,177.09210205078125,13.307595652512939,8.555264472961426
14,14.0,164.48291015625,12.825089089602848,150.596923828125,12.271793830900394,7.69489860534668
15,15.0,140.59126892089844,11.857118913163452,129.2487335205078,11.368761301061246,7.049938678741455
16,16.0,118.43674011230469,10.882864517777692,111.42015838623047,10.555574753950182,6.344072341918945
17,17.0,103.58493118286133,10.177668258636716,96.385009765625,9.817586758752123,5.748750686645508
18,18.0,90.47394638061523,9.51177934881877,84.23273468017578,9.177839325253835,5.586202621459961
19,19.0,73.99681777954102,8.602140302246937,68.59745788574219,8.282358232154788,4.812315940856934
20,20.0,65.08637962341308,8.067613006547418,60.45883560180664,7.775527995050024,4.459571838378906
21,21.0,57.39966468811035,7.576256640855717,54.610755920410156,7.389909060361308,4.349585056304932
22,22.0,51.04337272644043,7.1444644814317915,47.56629943847656,6.8968325656403,3.826767921447754
23,23.0,45.76029586791992,6.764635678875835,47.34945297241211,6.8810938790581915,4.317049026489258
24,24.0,44.45761375427246,6.66765429174852,39.63813400268555,6.295882305339383,3.6435792446136475
25,25.0,37.62845706939697,6.134203865979429,36.06163024902344,6.005133657881682,3.476818323135376
26,26.0,34.75099334716797,5.894997315280811,32.51618957519531,5.70229686838517,3.2449584007263184
27,27.0,30.904540824890137,5.559185266285891,28.963258743286133,5.381752385913545,2.983551263809204
28,28.0,26.917433547973634,5.188201378895545,26.38897705078125,5.137020250182128,2.8080766201019287
29,29.0,26.666407203674318,5.163952672485904,25.369239807128906,5.036788640307324,2.966245412826538
30,30.0,24.23286066055298,4.922688357041605,23.401514053344727,4.8375111424517385,2.8484385013580322
31,31.0,22.867696380615236,4.782018023869759,21.659381866455078,4.653964102402926,2.692061424255371
32,32.0,20.32686071395874,4.508531991009795,22.51738739013672,4.74524892815295,3.1333794593811035
33,33.0,19.955743503570556,4.467185187964627,18.436626434326172,4.293789286204689,2.473263740539551
34,34.0,18.077755451202393,4.2517943801649665,17.48667335510254,4.181706990584412,2.4353811740875244
35,35.0,16.823013687133788,4.101586727979037,16.27350616455078,4.0340434014213065,2.3716468811035156
