,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-22.779264,5.371543,-0.18897317,-16.14116,6.05173,-5.820706,-1.280891,3.6305463,-3.3025975,19.126743,-9.807623,-0.32670963,5.105047,6.191121,3.1691108,23.26664,16.649483,-2.8057735,3.3830922,5.2678256,-19.069386,4.4275208,0.60922813,2.1408725,-1.563252,-5.3169756,3.6984513,-2.5461164,-2.4092665,2.6257968,-8.524327,-65.83845
1,-3.9460897,-1.1876519,6.070154,-1.7651813,2.1438055,-2.625787,-1.114955,-0.18695915,-1.0216348,4.044816,2.9122434,-0.87217915,1.2094772,2.585083,0.3557149,16.671932,0.4516942,3.7434616,-6.2691765,0.9452352,-26.520584,2.4990723,4.018347,3.2939363,-2.8784108,-6.210395,-14.875858,-1.9619002,-6.3788853,0.046562195,-5.022138,-47.109745
2,0.2816155,0.91481966,1.7418051,1.1587818,1.2494831,-1.145352,0.9861244,-0.7897744,0.5883846,-2.7096963,3.2407148,0.11818377,0.7209525,0.69600105,0.6569362,18.497799,-7.88072,-5.8052645,-0.3618117,-5.6872,-43.768505,0.2738931,1.1001847,3.5370178,-9.953687,5.254513,-23.501724,-2.349778,-2.9441452,-1.1545417,-0.1560261,-6.73082
3,0.40993115,1.8799114,-0.52228725,1.7731317,-1.1882598,0.7493584,1.1875093,-0.002766246,0.24550375,-0.86833316,2.851648,0.81433797,1.2842422,-0.4150386,0.7587406,17.206837,-2.2076988,-10.691138,4.0689125,-12.317444,-24.472237,-3.84029,-0.47541207,1.7303495,-9.547328,3.31042,-25.191204,-3.9783006,-4.6726117,0.81544375,4.973193,20.244804
4,-0.3448703,1.3953607,-0.52803236,1.4486771,-2.3975286,0.8393251,1.0286521,0.5920865,-0.15073514,0.80562633,1.2315896,0.5643617,0.41129118,-0.5982126,0.52152973,13.404178,6.1670885,-9.299318,3.7792969,-16.878218,-12.834261,-6.1677914,-3.0832329,-0.69365543,-2.909816,-2.7071104,-18.965553,-2.647743,-3.6834326,1.3188527,4.6460476,16.813553
5,-0.42561254,1.0473635,-0.10112342,0.77935207,-2.083108,0.5341083,0.9027674,0.7010527,-0.08972944,1.447936,0.3127184,0.36011964,-0.14885712,-0.6004733,0.14715908,10.559208,10.854082,-8.704583,1.8369043,-16.965254,-9.799957,-7.29167,-5.806819,-1.7015792,-2.1291046,-5.4596596,-13.052736,-1.6555614,-2.2966166,1.7198385,3.7533445,12.164656
6,-0.1316414,0.8905916,0.14587769,0.29426754,-1.4799612,0.26442307,0.8456209,0.7540408,0.008114938,1.6130525,-0.022943616,0.3635885,-0.43699753,-0.5459013,-0.24931784,8.611189,11.942333,-9.765634,0.6051539,-15.723932,-9.133898,-7.9542828,-7.529076,-2.9082885,-3.1933486,-6.9451065,-6.94193,-2.2905893,-0.96858263,3.9248605,3.163772,11.075747
7,0.29098535,0.7798019,0.23023292,-0.083936185,-1.068577,0.1281277,1.0507116,0.81908643,-0.077566646,1.1750019,-0.061586723,0.43809757,-0.5580651,-0.35410777,-0.7082884,7.5508814,10.918959,-13.500795,0.18764696,-11.041191,-8.577623,-7.5308123,-8.796205,-4.129755,-3.2432513,-5.9946146,0.8696784,-3.566069,0.75069946,6.360609,3.319896,13.918568
8,0.8167071,0.63407993,0.20240808,-0.30252293,-0.6786708,0.18979304,1.5691028,0.9420402,-0.2607895,0.18756948,0.25890282,0.5742642,-0.43925086,-0.086062804,-1.159487,7.717105,9.665831,-19.704975,0.770548,-6.2132454,-7.9060593,-5.529294,-10.8040085,-6.4855113,-3.1708646,-1.8859959,13.948479,-5.494244,2.1098933,5.3278346,4.3368583,18.665852
9,1.0633197,0.42270136,0.2897823,-0.5149989,-1.247318,0.47590405,2.1613264,0.7639458,-0.6613587,-1.396495,0.3815006,0.16375378,-0.2762524,0.2498518,0.20242134,8.246271,13.945165,-24.846245,1.8330829,-2.9405022,-1.6822145,-8.745937,-15.719922,-5.642028,-8.885035,6.994508,10.300913,-4.0039344,1.9668317,-3.553501,-0.74641895,20.182858
